section,file,part,staff,notes,mean pitch,mean fret,max fret,range (midi),outcome
preludes-and-fugues,BWV_0545a-2.gp5,Guitar II,Guitar III,431,65.9,4.7,20,43-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545a-2.gp5,Guitar III,Guitar II,397,66.4,6.9,20,40-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545a-2.gp5,Guitar IV,Guitar IV,242,63.9,5.4,20,47-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545a-2.gp5,Bass,Bass,280,39.4,2.0,12,29-55,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545b-1.gp5,Guitar I,Guitar I,1287,74.2,11.4,20,55-84,whole piece -2 semitones
preludes-and-fugues,BWV_0545b-1.gp5,Guitar II,Guitar II,326,66.2,5.5,15,43-79,whole piece -2 semitones
preludes-and-fugues,BWV_0545b-1.gp5,Guitar III,Guitar III,1185,58.9,2.3,12,40-75,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0545b-1.gp5,Bass,Bass,815,39.6,2.2,12,28-55,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0545b-2.gp5,Guitar I,Guitar I,578,72.1,9.6,20,60-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545b-2.gp5,Guitar II,Guitar II,495,64.9,3.8,13,48-77,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545b-2.gp5,Guitar III,Guitar III,530,58.7,2.6,15,41-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0545b-2.gp5,Bass,Bass,292,37.0,1.6,6,28-48,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0546-1.gp5,Guitar I,Guitar I,798,69.2,7.3,20,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0546-1.gp5,Guitar II,Guitar II,546,65.0,5.9,20,40-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0546-1.gp5,Guitar III,Guitar III,734,64.8,5.9,20,41-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0546-1.gp5,Guitar IV,Guitar IV,609,62.9,5.3,21,40-85,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0546-1.gp5,Bass,Bass,272,41.7,3.7,12,28-55,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0546-2.gp5,Guitar I,Guitar I,651,67.3,6.0,20,50-84,whole piece -1 semitones
preludes-and-fugues,BWV_0546-2.gp5,Guitar II,Guitar II,587,64.3,5.3,22,41-86,whole piece -1 semitones
preludes-and-fugues,BWV_0546-2.gp5,Guitar III,Guitar III,500,60.6,4.6,16,41-80,whole piece -1 semitones
preludes-and-fugues,BWV_0546-2.gp5,Guitar IV,Guitar IV,327,59.7,4.2,18,41-82,whole piece -1 semitones
preludes-and-fugues,BWV_0546-2.gp5,Bass,Bass,113,44.2,4.1,12,29-55,whole piece -1 semitones
preludes-and-fugues,BWV_0547-1.gp5,Guitar I,Guitar IV,645,64.8,5.0,20,41-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0547-1.gp5,Guitar II,Guitar I,642,71.2,8.5,20,47-84,whole piece -2 semitones
preludes-and-fugues,BWV_0547-1.gp5,Guitar III,Guitar III,562,64.9,5.0,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0547-1.gp5,Guitar IV,Guitar II,151,65.9,5.1,20,47-84,whole piece -2 semitones
preludes-and-fugues,BWV_0547-1.gp5,Bass,Bass,282,38.9,2.2,8,28-50,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0547-2.gp5,Guitar I,Guitar II,560,65.6,4.6,20,45-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0547-2.gp5,Guitar II,Guitar I,522,68.6,7.2,20,45-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0547-2.gp5,Guitar III,Guitar IV,454,60.6,3.1,15,40-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0547-2.gp5,Guitar IV,Guitar III,391,63.7,4.8,20,43-84,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0547-2.gp5,Bass,Bass,89,40.9,2.6,12,31-55,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0548-1.gp5,Guitar I,Guitar I,798,70.0,8.7,20,48-84,whole piece -2 semitones
preludes-and-fugues,BWV_0548-1.gp5,Guitar II,Guitar II,375,66.9,6.6,20,40-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0548-1.gp5,Guitar III,Guitar III,833,66.2,5.4,19,40-83,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0548-1.gp5,Guitar IV,Guitar IV,660,66.1,5.7,20,40-83,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0548-1.gp5,Bass,Bass,492,40.4,2.7,12,28-55,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0548-2.gp5,Guitar I,Guitar II,1366,69.3,7.0,20,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0548-2.gp5,Guitar II,Guitar III,1053,66.7,5.4,20,47-84,whole piece -2 semitones
preludes-and-fugues,BWV_0548-2.gp5,Guitar III,Guitar IV,833,65.5,5.5,20,47-84,whole piece -2 semitones
preludes-and-fugues,BWV_0548-2.gp5,Guitar IV,Guitar I,220,69.5,7.6,20,51-84,whole piece -2 semitones
preludes-and-fugues,BWV_0548-2.gp5,Bass,Bass,584,39.0,2.3,11,28-54,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0549-1.gp5,Guitar I,Guitar I,151,67.6,5.3,17,51-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549-1.gp5,Guitar II,Guitar II,129,67.2,6.5,15,48-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549-1.gp5,Guitar III,Guitar III,116,63.2,3.5,11,43-75,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549-1.gp5,Guitar IV,Guitar IV,73,60.7,3.3,15,47-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549-1.gp5,Bass,Bass,145,38.5,1.8,6,28-48,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549-2.gp5,Guitar I,Guitar I,507,68.3,6.2,16,48-80,whole piece -1 semitones
preludes-and-fugues,BWV_0549-2.gp5,Guitar II,Guitar II,402,64.6,5.2,16,47-80,whole piece -1 semitones
preludes-and-fugues,BWV_0549-2.gp5,Guitar III,Guitar IV,326,62.2,4.6,18,41-82,whole piece -1 semitones
preludes-and-fugues,BWV_0549-2.gp5,Guitar IV,Guitar III,221,64.0,5.6,16,43-80,whole piece -1 semitones
preludes-and-fugues,BWV_0549-2.gp5,Bass,Bass,113,39.1,1.5,5,29-48,whole piece -1 semitones
preludes-and-fugues,BWV_0549a-1.gp5,Guitar I,Guitar I,147,72.0,9.0,19,45-83,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549a-1.gp5,Guitar II,Guitar II,116,67.5,5.4,15,53-79,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549a-1.gp5,Guitar III,Guitar IV,120,61.7,3.0,10,49-74,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549a-1.gp5,Guitar IV,Guitar III,82,66.6,4.7,18,50-81,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549a-1.gp5,Bass,Bass,143,40.2,2.2,9,28-50,left as it is - nothing lower fits without falling off the neck
preludes-and-fugues,BWV_0549a-2.gp5,Guitar I,Guitar I,508,70.6,7.3,18,50-82,whole piece -3 semitones
preludes-and-fugues,BWV_0549a-2.gp5,Guitar II,Guitar II,399,65.7,5.3,18,49-82,whole piece -3 semitones
preludes-and-fugues,BWV_0549a-2.gp5,Guitar III,Guitar III,371,65.2,5.9,20,45-84,whole piece -3 semitones
preludes-and-fugues,BWV_0549a-2.gp5,Guitar IV,Guitar IV,195,60.9,4.3,18,45-82,whole piece -3 semitones
preludes-and-fugues,BWV_0549a-2.gp5,Bass,Bass,114,40.9,1.8,7,29-50,"whole piece -3 semitones, drop D"
preludes-and-fugues,BWV_0550-1.gp5,Guitar I,Guitar II,286,69.6,8.2,20,43-84,whole piece -2 semitones
preludes-and-fugues,BWV_0550-1.gp5,Guitar II,Guitar IV,253,62.6,3.6,19,43-83,whole piece -2 semitones
preludes-and-fugues,BWV_0550-1.gp5,Guitar III,Guitar I,221,70.2,8.7,20,52-84,whole piece -2 semitones
preludes-and-fugues,BWV_0550-1.gp5,Guitar IV,Guitar III,93,68.9,6.6,15,50-79,whole piece -2 semitones
preludes-and-fugues,BWV_0550-1.gp5,Bass,Bass,242,40.4,2.6,10,28-52,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0550-2.gp5,Guitar I,Guitar II,567,66.5,6.0,20,40-84,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0550-2.gp5,Guitar II,Guitar I,683,67.4,7.1,21,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0550-2.gp5,Guitar III,Guitar III,653,66.5,5.0,21,47-84,whole piece -2 semitones
preludes-and-fugues,BWV_0550-2.gp5,Guitar IV,Guitar IV,290,63.3,4.5,17,42-81,whole piece -2 semitones
preludes-and-fugues,BWV_0550-2.gp5,Bass,Bass,375,39.7,2.1,10,28-52,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0551.gp5,Guitar I,Guitar II,637,67.0,5.6,20,45-84,whole piece -2 semitones
preludes-and-fugues,BWV_0551.gp5,Guitar II,Guitar III,563,66.2,4.7,18,48-82,whole piece -2 semitones
preludes-and-fugues,BWV_0551.gp5,Guitar III,Guitar I,481,67.1,5.4,17,52-81,whole piece -2 semitones
preludes-and-fugues,BWV_0551.gp5,Guitar IV,Guitar IV,234,64.1,5.6,17,43-81,whole piece -2 semitones
preludes-and-fugues,BWV_0551.gp5,Bass,Bass,242,39.1,1.8,7,28-50,"whole piece -2 semitones, drop D"
preludes-and-fugues,BWV_0552-1.gp5,Guitar I,Guitar I,1133,66.4,6.1,19,44-83,whole piece -1 semitones
preludes-and-fugues,BWV_0552-1.gp5,Guitar II,Guitar II,983,64.3,5.5,20,41-84,whole piece -1 semitones
preludes-and-fugues,BWV_0552-1.gp5,Guitar III,Guitar IV,727,59.3,4.0,18,41-82,whole piece -1 semitones
preludes-and-fugues,BWV_0552-1.gp5,Guitar IV,Guitar III,970,62.2,4.1,18,41-82,whole piece -1 semitones
preludes-and-fugues,BWV_0552-1.gp5,Bass,Bass,409,43.4,4.6,12,28-55,"whole piece -1 semitones, drop D"
preludes-and-fugues,BWV_0552-2.gp5,Guitar I,Guitar I,827,66.4,6.4,20,43-84,whole piece -1 semitones
preludes-and-fugues,BWV_0552-2.gp5,Guitar II,Guitar III,696,65.0,5.9,20,44-84,whole piece -1 semitones
preludes-and-fugues,BWV_0552-2.gp5,Guitar III,Guitar II,637,65.4,5.6,20,43-84,whole piece -1 semitones
preludes-and-fugues,BWV_0552-2.gp5,Guitar IV,Guitar IV,436,58.3,2.6,15,41-79,whole piece -1 semitones
preludes-and-fugues,BWV_0552-2.gp5,Bass,Bass,239,45.2,4.3,12,29-55,whole piece -1 semitones
preludes-and-fugues,BWV_0582-1.gp5,Guitar I,Guitar I,969,67.1,6.3,20,43-84,whole piece -1 semitones
preludes-and-fugues,BWV_0582-1.gp5,Guitar II,Guitar II,755,66.6,6.1,20,41-84,whole piece -1 semitones
preludes-and-fugues,BWV_0582-1.gp5,Guitar III,Guitar III,901,65.5,5.4,20,41-84,whole piece -1 semitones
preludes-and-fugues,BWV_0582-1.gp5,Guitar IV,Guitar IV,415,64.5,5.5,20,41-84,whole piece -1 semitones
preludes-and-fugues,BWV_0582-1.gp5,Bass,Bass,459,48.2,7.6,12,36-55,whole piece -1 semitones
preludes-and-fugues,BWV_0582-2.gp5,Guitar I,Guitar I,411,67.8,8.0,21,46-84,whole piece -3 semitones
preludes-and-fugues,BWV_0582-2.gp5,Guitar II,Guitar II,618,67.7,6.5,18,48-82,whole piece -3 semitones
preludes-and-fugues,BWV_0582-2.gp5,Guitar III,Guitar III,722,65.7,4.2,21,45-84,whole piece -3 semitones
preludes-and-fugues,BWV_0582-2.gp5,Guitar IV,Guitar IV,686,65.3,5.5,21,48-84,whole piece -3 semitones
preludes-and-fugues,BWV_0582-2.gp5,Bass,Bass,578,41.9,3.4,12,29-55,"whole piece -3 semitones, drop D"
trio-sonatas,BWV_0525_1_1.gp5,Guitar I,Guitar II,637,67.6,5.7,15,53-79,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525_1_1.gp5,Guitar II,Guitar I,634,72.4,9.9,22,60-84,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525_1_1.gp5,Bass,Bass,336,38.7,2.0,7,28-50,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525_2_1.gp5,Guitar I,Guitar I,866,73.1,11.0,21,58-84,whole piece -3 semitones
trio-sonatas,BWV_0525_2_1.gp5,Guitar II,Guitar II,820,70.0,8.1,20,55-84,whole piece -3 semitones
trio-sonatas,BWV_0525_2_1.gp5,Bass,Bass,513,42.6,3.7,12,29-55,"whole piece -3 semitones, drop D"
trio-sonatas,BWV_0525_3_1.gp5,Guitar I,Guitar I,1024,72.6,10.2,20,59-84,whole piece -3 semitones
trio-sonatas,BWV_0525_3_1.gp5,Guitar II,Guitar II,1026,65.7,4.6,15,51-79,whole piece -3 semitones
trio-sonatas,BWV_0525_3_1.gp5,Bass,Bass,492,40.9,2.9,12,29-55,"whole piece -3 semitones, drop D"
trio-sonatas,BWV_0525a_01.gp5,Guitar I,Guitar II,660,64.7,3.1,12,50-76,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_01.gp5,Guitar II,Guitar I,633,69.4,6.9,19,57-81,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_01.gp5,Bass,Bass,336,36.9,1.7,4,28-47,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_02.gp5,Guitar I,Guitar I,292,73.3,9.7,22,64-86,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_02.gp5,Guitar II,Guitar II,308,54.0,1.7,4,44-64,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_02.gp5,Bass,Bass,245,37.3,1.8,9,28-52,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_03.gp5,Guitar I,Guitar I,1028,69.6,7.0,17,56-81,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_03.gp5,Guitar II,Guitar II,1032,51.1,1.6,4,40-64,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0525a_03.gp5,Bass,Bass,492,42.8,3.9,12,28-55,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0526_1.gp5,Guitar I,Guitar I,911,71.1,9.5,20,53-84,whole piece -2 semitones
trio-sonatas,BWV_0526_1.gp5,Guitar II,Guitar II,893,64.4,4.5,15,48-79,whole piece -2 semitones
trio-sonatas,BWV_0526_1.gp5,Bass,Bass,398,42.1,3.5,12,28-55,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0526_3.gp5,Guitar I,Guitar I,1037,70.9,8.4,20,58-84,whole piece -1 semitones
trio-sonatas,BWV_0526_3.gp5,Guitar II,Guitar II,1036,64.5,3.9,16,48-80,whole piece -1 semitones
trio-sonatas,BWV_0526_3.gp5,Bass,Bass,713,38.9,2.2,12,29-55,whole piece -1 semitones
trio-sonatas,BWV_0527_1.gp5,Guitar I,Guitar I,968,73.9,10.8,20,64-84,whole piece -2 semitones
trio-sonatas,BWV_0527_1.gp5,Guitar II,Guitar II,803,66.8,4.4,17,52-81,whole piece -2 semitones
trio-sonatas,BWV_0527_1.gp5,Bass,Bass,547,38.6,2.0,7,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0527_3.gp5,Guitar I,Guitar II,993,60.0,2.0,18,41-82,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0527_3.gp5,Guitar II,Guitar I,847,67.9,5.9,18,53-82,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0527_3.gp5,Bass,Bass,516,39.0,2.2,10,28-53,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0528_1.gp5,Guitar I,Guitar I,502,71.5,8.6,20,59-84,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0528_1.gp5,Guitar II,Guitar II,487,64.1,2.8,13,52-76,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0528_1.gp5,Bass,Bass,311,38.2,2.1,6,28-48,left as it is - nothing lower fits without falling off the neck
trio-sonatas,BWV_0528_3.gp5,Guitar I,Guitar I,589,72.8,10.5,20,57-84,whole piece -2 semitones
trio-sonatas,BWV_0528_3.gp5,Guitar II,Guitar II,553,65.8,4.4,15,50-79,whole piece -2 semitones
trio-sonatas,BWV_0528_3.gp5,Bass,Bass,301,38.7,1.8,5,28-48,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0528a.gp5,Guitar I,Guitar I,466,71.3,9.7,18,58-82,whole piece -2 semitones
trio-sonatas,BWV_0528a.gp5,Guitar II,Guitar II,418,71.0,9.9,19,57-83,whole piece -2 semitones
trio-sonatas,BWV_0528a.gp5,Bass,Bass,280,38.9,1.8,8,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0529_1.gp5,Guitar I,Guitar I,1215,74.5,11.9,20,57-84,whole piece -2 semitones
trio-sonatas,BWV_0529_1.gp5,Guitar II,Guitar II,1237,64.9,3.6,13,48-77,whole piece -2 semitones
trio-sonatas,BWV_0529_1.gp5,Bass,Bass,560,37.6,1.8,7,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0529_3.gp5,Guitar I,Guitar I,882,74.1,11.6,20,59-84,whole piece -2 semitones
trio-sonatas,BWV_0529_3.gp5,Guitar II,Guitar II,828,68.0,5.9,17,48-81,whole piece -2 semitones
trio-sonatas,BWV_0529_3.gp5,Bass,Bass,542,39.5,1.9,8,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0530_1.gp5,Guitar I,Guitar I,1009,72.7,10.9,20,54-84,whole piece -2 semitones
trio-sonatas,BWV_0530_1.gp5,Guitar II,Guitar II,951,64.8,3.9,14,49-78,whole piece -2 semitones
trio-sonatas,BWV_0530_1.gp5,Bass,Bass,507,43.1,3.7,12,28-55,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0530_3.gp5,Guitar I,Guitar II,823,69.0,6.3,17,54-81,whole piece -2 semitones
trio-sonatas,BWV_0530_3.gp5,Guitar II,Guitar I,829,72.2,9.6,20,62-83,whole piece -2 semitones
trio-sonatas,BWV_0530_3.gp5,Bass,Bass,522,39.4,2.1,7,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0583.gp5,Guitar I,Guitar I,600,72.1,9.1,20,55-84,whole piece -2 semitones
trio-sonatas,BWV_0583.gp5,Guitar II,Guitar II,456,69.0,6.8,18,50-82,whole piece -2 semitones
trio-sonatas,BWV_0583.gp5,Guitar III,Guitar III,24,68.6,6.4,12,63-76,whole piece -2 semitones
trio-sonatas,BWV_0583.gp5,Bass,Bass,386,38.2,1.6,7,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0584.gp5,Guitar I,Guitar I,291,76.8,13.7,22,66-86,whole piece -2 semitones
trio-sonatas,BWV_0584.gp5,Guitar II,Guitar III,328,71.4,8.9,18,59-82,whole piece -2 semitones
trio-sonatas,BWV_0584.gp5,Guitar III,Guitar II,23,75.4,12.7,18,66-82,whole piece -2 semitones
trio-sonatas,BWV_0584.gp5,Bass,Bass,254,37.6,1.5,7,28-50,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_0585.gp5,Guitar I,Guitar I,671,72.6,9.8,21,60-84,whole piece -3 semitones
trio-sonatas,BWV_0585.gp5,Guitar II,Guitar II,625,72.3,10.0,21,60-84,whole piece -3 semitones
trio-sonatas,BWV_0585.gp5,Guitar III,Guitar III,45,71.1,8.3,13,66-77,whole piece -3 semitones
trio-sonatas,BWV_0585.gp5,Bass,Bass,388,38.4,1.6,6,29-48,"whole piece -3 semitones, drop D"
trio-sonatas,BWV_0586.gp5,Guitar I,Guitar II,860,71.7,8.7,20,59-84,whole piece -2 semitones
trio-sonatas,BWV_0586.gp5,Guitar II,Guitar I,719,73.2,10.0,20,62-84,whole piece -2 semitones
trio-sonatas,BWV_0586.gp5,Bass,Bass,471,40.4,1.9,9,28-52,"whole piece -2 semitones, drop D"
trio-sonatas,BWV_1027a.gp5,Guitar I,Guitar I,825,72.8,10.1,20,62-84,whole piece -2 semitones
trio-sonatas,BWV_1027a.gp5,Guitar II,Guitar II,711,61.0,2.0,11,43-74,whole piece -2 semitones
trio-sonatas,BWV_1027a.gp5,Bass,Bass,453,43.8,4.5,12,28-55,"whole piece -2 semitones, drop D"
